serial,dt,date,hour,dong,lat,lon,temp,humi,v,tr_v3,utci_v3,utci_cat
V02Q1940753,2025-07-28 05:07:00,2025-07-28,5,Geumho-1(il)-dong,37.549364662,127.026655727,31.0,75.0,1.7333333333333334,31.0,33.9,strong_heat
V02Q1940588,2025-07-28 05:07:00,2025-07-28,5,Sageun-dong,37.55810867,127.050859556,30.9,76.0,1.7333333333333334,30.9,33.9,strong_heat
V02Q1940441,2025-07-28 05:07:00,2025-07-28,5,Haengdang1(il)-dong,37.558352332,127.037694516,30.6,74.0,1.7333333333333334,30.6,33.2,strong_heat
V02Q1940632,2025-07-28 05:07:00,2025-07-28,5,Wangsimni-doSeondong,37.564964319,127.03447479,31.7,72.0,1.7333333333333334,31.7,34.5,strong_heat
V02Q1940842,2025-07-28 05:07:00,2025-07-28,5,Eungbong-dong,37.55214248,127.03558479,31.0,75.0,1.7333333333333334,31.0,33.9,strong_heat
V02Q1940601,2025-07-28 05:07:00,2025-07-28,5,Sageun-dong,37.560264565,127.048014605,31.8,72.0,1.7333333333333334,31.8,34.7,strong_heat
V02Q1940270,2025-07-28 05:07:00,2025-07-28,5,Seongsu1ga2(i)-dong,37.547286983,127.046740172,31.6,71.0,1.7333333333333334,31.6,34.2,strong_heat
V02Q1940870,2025-07-28 05:07:00,2025-07-28,5,Seongsu1ga1(il)-dong,37.538102738,127.046880664,29.8,79.0,1.7333333333333334,29.8,32.6,strong_heat
V02Q1940258,2025-07-28 05:07:00,2025-07-28,5,Wangsimni2(i)-dong,37.562998002,127.028435382,30.9,77.0,1.7333333333333334,30.9,34.1,strong_heat
V02Q1940868,2025-07-28 05:07:00,2025-07-28,5,Yongdap-dong,37.560512835,127.052853492,31.4,73.0,1.7333333333333334,31.4,34.2,strong_heat
V02Q1940744,2025-07-28 05:07:00,2025-07-28,5,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,30.6,76.0,1.7333333333333334,30.6,33.4,strong_heat
V02Q1940871,2025-07-28 05:07:00,2025-07-28,5,Majang-dong,37.57114665,127.037105979,32.0,73.0,1.7333333333333334,32.0,35.2,strong_heat
V02Q1940501,2025-07-28 05:07:00,2025-07-28,5,Eungbong-dong,37.552003424,127.036324364,31.3,72.0,1.7333333333333334,31.3,33.9,strong_heat
V02Q1940761,2025-07-28 05:07:00,2025-07-28,5,Majang-dong,37.564052441,127.044424399,30.4,78.0,1.7333333333333334,30.4,33.4,strong_heat
V02Q1940565,2025-07-28 05:07:00,2025-07-28,5,Seongsu2ga1(il)-dong,37.541950115,127.053612431,30.2,76.0,1.7333333333333334,30.2,32.8,strong_heat
V02Q1941015,2025-07-28 05:07:00,2025-07-28,5,Seongsu1ga1(il)-dong,37.5416558,127.0482802,30.1,80.0,1.7333333333333334,30.1,33.3,strong_heat
OC3CL200256,2025-07-28 06:07:00,2025-07-28,6,Majang-dong,37.5716201595004,127.036088628704,29.0,62.0,1.4857142857142858,29.0,29.9,moderate_heat
V02Q1940545,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga2(i)-dong,37.546306095,127.043661494,30.7,76.0,1.4857142857142858,30.7,33.8,strong_heat
V02Q1940502,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.54081481,127.049563967,30.3,77.0,1.4857142857142858,30.3,33.3,strong_heat
V02Q1940504,2025-07-28 06:07:00,2025-07-28,6,Haengdang2(i)-dong,37.55905889,127.02896077,31.0,77.0,1.4857142857142858,31.0,34.4,strong_heat
V02Q1940642,2025-07-28 06:07:00,2025-07-28,6,Yongdap-dong,37.560215516,127.064339113,30.1,78.0,1.4857142857142858,30.1,33.2,strong_heat
V02Q1940628,2025-07-28 06:07:00,2025-07-28,6,Majang-dong,37.568356828,127.040528854,30.8,76.0,1.4857142857142858,30.8,34.0,strong_heat
V02Q1940601,2025-07-28 06:07:00,2025-07-28,6,Sageun-dong,37.560264565,127.048014605,31.9,72.0,1.4857142857142858,31.9,35.0,strong_heat
V02Q1940870,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.538102738,127.046880664,29.6,80.0,1.4857142857142858,29.6,32.7,strong_heat
V02Q1940261,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga2(i)-dong,37.549808841,127.049770229,31.0,75.0,1.4857142857142858,31.0,34.1,strong_heat
V02Q1940615,2025-07-28 06:07:00,2025-07-28,6,Geumho-1(il)-dong,37.557838543,127.024148057,30.8,77.0,1.4857142857142858,30.8,34.1,strong_heat
V02Q1940670,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.539279182,127.049873167,30.2,78.0,1.4857142857142858,30.2,33.3,strong_heat
V02Q1940828,2025-07-28 06:07:00,2025-07-28,6,Sageun-dong,37.561332045,127.039688831,30.9,75.0,1.4857142857142858,30.9,34.0,strong_heat
V02Q1940607,2025-07-28 06:07:00,2025-07-28,6,Sageun-dong,37.55887111,127.038552736,30.5,77.0,1.4857142857142858,30.5,33.6,strong_heat
V02Q1940441,2025-07-28 06:07:00,2025-07-28,6,Haengdang1(il)-dong,37.558352332,127.037694516,30.3,76.0,1.4857142857142858,30.3,33.2,strong_heat
V02Q1940496,2025-07-28 06:07:00,2025-07-28,6,Seongsu2ga1(il)-dong,37.538775645,127.059760733,30.4,77.0,1.4857142857142858,30.4,33.5,strong_heat
V02Q1940733,2025-07-28 06:07:00,2025-07-28,6,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,32.9,69.0,1.4857142857142858,32.9,36.1,strong_heat
V02Q1940565,2025-07-28 06:07:00,2025-07-28,6,Seongsu2ga1(il)-dong,37.541950115,127.053612431,30.1,77.0,1.4857142857142858,30.1,33.0,strong_heat
V02Q1940744,2025-07-28 06:07:00,2025-07-28,6,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,30.6,77.0,1.4857142857142858,30.6,33.8,strong_heat
V02Q1940263,2025-07-28 06:07:00,2025-07-28,6,Yongdap-dong,37.560874377,127.062747282,30.8,74.0,1.4857142857142858,30.8,33.7,strong_heat
V02Q1940627,2025-07-28 06:07:00,2025-07-28,6,Songjeong-dong,37.551819341,127.067379627,31.0,74.0,1.4857142857142858,31.0,34.0,strong_heat
V02Q1940709,2025-07-28 06:07:00,2025-07-28,6,Majang-dong,37.569445214,127.0446016,31.0,75.0,1.4857142857142858,31.0,34.1,strong_heat
V02Q1941015,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.5416558,127.0482802,29.8,81.0,1.4857142857142858,29.8,33.2,strong_heat
V02Q1940748,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.537369863,127.050872231,29.6,77.0,1.4857142857142858,29.6,32.3,strong_heat
V02Q1940530,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.542144186,127.047751758,30.0,78.0,1.4857142857142858,30.0,33.0,strong_heat
V02Q1940743,2025-07-28 06:07:00,2025-07-28,6,Seongsu2ga1(il)-dong,37.536409649,127.056387019,29.4,81.0,1.4857142857142858,29.4,32.5,strong_heat
V02Q1940786,2025-07-28 06:07:00,2025-07-28,6,Seongsu1ga1(il)-dong,37.542101542,127.049671321,29.9,79.0,1.4857142857142858,29.9,33.0,strong_heat
V02Q1940286,2025-07-28 06:07:00,2025-07-28,6,Wangsimni2(i)-dong,37.562166194,127.026682312,30.3,78.0,1.4857142857142858,30.3,33.5,strong_heat
V02Q1940473,2025-07-28 06:07:00,2025-07-28,6,Geumho-1(il)-dong,37.556839663,127.019950184,30.3,78.0,1.4857142857142858,30.3,33.5,strong_heat
V02Q1940594,2025-07-28 07:07:00,2025-07-28,7,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,31.3,74.0,1.5714285714285714,35.3806974412009,35.3,strong_heat
V02Q1940556,2025-07-28 07:07:00,2025-07-28,7,Seongsu2ga1(il)-dong,37.540241557,127.054675329,29.8,81.0,1.5714285714285714,33.8806974412009,34.0,strong_heat
V02Q1940545,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga2(i)-dong,37.546306095,127.043661494,30.6,76.0,1.5714285714285714,34.6806974412009,34.5,strong_heat
V02Q1940617,2025-07-28 07:07:00,2025-07-28,7,Oksu-dong,37.541972102,127.016370616,29.8,78.0,1.5714285714285714,33.8806974412009,33.6,strong_heat
V02Q1940504,2025-07-28 07:07:00,2025-07-28,7,Haengdang2(i)-dong,37.55905889,127.02896077,31.5,76.0,1.5714285714285714,35.5806974412009,35.9,strong_heat
V02Q1940642,2025-07-28 07:07:00,2025-07-28,7,Yongdap-dong,37.560215516,127.064339113,30.0,79.0,1.5714285714285714,34.0806974412009,34.0,strong_heat
V02Q1940441,2025-07-28 07:07:00,2025-07-28,7,Haengdang1(il)-dong,37.558352332,127.037694516,30.5,75.0,1.5714285714285714,34.5806974412009,34.2,strong_heat
V02Q1940828,2025-07-28 07:07:00,2025-07-28,7,Sageun-dong,37.561332045,127.039688831,30.8,75.0,1.5714285714285714,34.8806974412009,34.6,strong_heat
V02Q1940601,2025-07-28 07:07:00,2025-07-28,7,Sageun-dong,37.560264565,127.048014605,31.6,73.0,1.5714285714285714,35.6806974412009,35.6,strong_heat
V02Q1940261,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga2(i)-dong,37.549808841,127.049770229,31.0,76.0,1.5714285714285714,35.0806974412009,35.1,strong_heat
V02Q1940670,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga1(il)-dong,37.539279182,127.049873167,30.3,78.0,1.5714285714285714,34.3806974412009,34.3,strong_heat
V02Q1940112,2025-07-28 07:07:00,2025-07-28,7,Songjeong-dong,37.556514509,127.071193511,31.5,72.0,1.5714285714285714,35.5806974412009,35.3,strong_heat
V02Q1940735,2025-07-28 07:07:00,2025-07-28,7,Majang-dong,37.568406512,127.033660707,31.0,75.0,1.5714285714285714,35.0806974412009,34.9,strong_heat
V02Q1940270,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga2(i)-dong,37.547286983,127.046740172,30.8,74.0,1.5714285714285714,34.8806974412009,34.5,strong_heat
V02Q1940842,2025-07-28 07:07:00,2025-07-28,7,Eungbong-dong,37.55214248,127.03558479,30.7,77.0,1.5714285714285714,34.7806974412009,34.8,strong_heat
V02Q1940501,2025-07-28 07:07:00,2025-07-28,7,Eungbong-dong,37.552003424,127.036324364,31.7,72.0,1.5714285714285714,35.7806974412009,35.6,strong_heat
V02Q1940580,2025-07-28 07:07:00,2025-07-28,7,Yongdap-dong,37.56518716,127.05111116,31.1,75.0,1.5714285714285714,35.1806974412009,35.1,strong_heat
V02Q1940871,2025-07-28 07:07:00,2025-07-28,7,Majang-dong,37.57114665,127.037105979,31.5,75.0,1.5714285714285714,35.5806974412009,35.7,strong_heat
V02Q1940286,2025-07-28 07:07:00,2025-07-28,7,Wangsimni2(i)-dong,37.562166194,127.026682312,30.3,79.0,1.5714285714285714,34.3806974412009,34.5,strong_heat
V02Q1940530,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga1(il)-dong,37.542144186,127.047751758,29.8,79.0,1.5714285714285714,33.8806974412009,33.7,strong_heat
V02Q1940258,2025-07-28 07:07:00,2025-07-28,7,Wangsimni2(i)-dong,37.562998002,127.028435382,31.2,76.0,1.5714285714285714,35.2806974412009,35.4,strong_heat
V02Q1940263,2025-07-28 07:07:00,2025-07-28,7,Yongdap-dong,37.560874377,127.062747282,30.7,74.0,1.5714285714285714,34.7806974412009,34.4,strong_heat
V02Q1940748,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga1(il)-dong,37.537369863,127.050872231,29.6,78.0,1.5714285714285714,33.6806974412009,33.3,strong_heat
V02Q1941015,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga1(il)-dong,37.5416558,127.0482802,29.8,81.0,1.5714285714285714,33.8806974412009,34.0,strong_heat
V02Q1940786,2025-07-28 07:07:00,2025-07-28,7,Seongsu1ga1(il)-dong,37.542101542,127.049671321,30.0,79.0,1.5714285714285714,34.0806974412009,34.0,strong_heat
V02Q1940473,2025-07-28 07:07:00,2025-07-28,7,Geumho-1(il)-dong,37.556839663,127.019950184,30.0,79.0,1.5714285714285714,34.0806974412009,34.0,strong_heat
OC3CL200256,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.5716201595004,127.036088628704,29.7,59.0,1.9857142857142858,36.316160821286,31.7,moderate_heat
V02Q1940502,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.54081481,127.049563967,30.6,77.0,1.9857142857142858,37.216160821285996,34.8,strong_heat
V02Q1940503,2025-07-28 08:07:00,2025-07-28,8,Songjeong-dong,37.554020674,127.068888201,30.7,76.0,1.9857142857142858,37.316160821286,34.8,strong_heat
V02Q1940156,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.566674857,127.045521513,31.2,74.0,1.9857142857142858,37.816160821286,35.3,strong_heat
V02Q1940556,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga1(il)-dong,37.540241557,127.054675329,30.2,80.0,1.9857142857142858,36.816160821286,34.6,strong_heat
V02Q1940545,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga2(i)-dong,37.546306095,127.043661494,31.0,75.0,1.9857142857142858,37.616160821285995,35.1,strong_heat
V02Q1940616,2025-07-28 08:07:00,2025-07-28,8,Wangsimni2(i)-dong,37.560443166,127.030835302,31.4,76.0,1.9857142857142858,38.01616082128599,35.9,strong_heat
V02Q1940590,2025-07-28 08:07:00,2025-07-28,8,Sageun-dong,37.560723571,127.048425106,31.5,74.0,1.9857142857142858,38.116160821285995,35.7,strong_heat
V02Q1940594,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,31.7,73.0,1.9857142857142858,38.316160821286,35.9,strong_heat
V02Q1940603,2025-07-28 08:07:00,2025-07-28,8,Yongdap-dong,37.563368336,127.055964397,32.0,72.0,1.9857142857142858,38.616160821285995,36.2,strong_heat
V02Q1940615,2025-07-28 08:07:00,2025-07-28,8,Geumho-1(il)-dong,37.557838543,127.024148057,31.9,74.0,1.9857142857142858,38.51616082128599,36.4,strong_heat
V02Q1940261,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga2(i)-dong,37.549808841,127.049770229,31.4,75.0,1.9857142857142858,38.01616082128599,35.7,strong_heat
V02Q1940735,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.568406512,127.033660707,31.7,74.0,1.9857142857142858,38.316160821286,36.1,strong_heat
V02Q1940504,2025-07-28 08:07:00,2025-07-28,8,Haengdang2(i)-dong,37.55905889,127.02896077,34.5,68.0,1.9857142857142858,41.116160821285995,39.6,very_strong_heat
V02Q1940642,2025-07-28 08:07:00,2025-07-28,8,Yongdap-dong,37.560215516,127.064339113,30.6,77.0,1.9857142857142858,37.216160821285996,34.8,strong_heat
V02Q1940870,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.538102738,127.046880664,32.0,73.0,1.9857142857142858,38.616160821285995,36.4,strong_heat
V02Q1940628,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.568356828,127.040528854,31.9,74.0,1.9857142857142858,38.51616082128599,36.4,strong_heat
V02Q1940112,2025-07-28 08:07:00,2025-07-28,8,Songjeong-dong,37.556514509,127.071193511,32.0,71.0,1.9857142857142858,38.616160821285995,36.1,strong_heat
V02Q1940828,2025-07-28 08:07:00,2025-07-28,8,Sageun-dong,37.561332045,127.039688831,31.3,75.0,1.9857142857142858,37.916160821286,35.6,strong_heat
V02Q1940644,2025-07-28 08:07:00,2025-07-28,8,Haengdang1(il)-dong,37.561197184,127.034602965,31.1,76.0,1.9857142857142858,37.716160821285996,35.4,strong_heat
V02Q1940607,2025-07-28 08:07:00,2025-07-28,8,Sageun-dong,37.55887111,127.038552736,31.3,76.0,1.9857142857142858,37.916160821286,35.7,strong_heat
V02Q1940670,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.539279182,127.049873167,31.0,76.0,1.9857142857142858,37.616160821285995,35.3,strong_heat
V02Q1940623,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.563719858,127.039492971,31.5,75.0,1.9857142857142858,38.116160821285995,35.9,strong_heat
V02Q1940588,2025-07-28 08:07:00,2025-07-28,8,Sageun-dong,37.55810867,127.050859556,33.8,67.0,1.9857142857142858,40.41616082128599,38.2,very_strong_heat
V02Q1940441,2025-07-28 08:07:00,2025-07-28,8,Haengdang1(il)-dong,37.558352332,127.037694516,32.6,70.0,1.9857142857142858,39.216160821285996,36.8,strong_heat
V02Q1940627,2025-07-28 08:07:00,2025-07-28,8,Songjeong-dong,37.551819341,127.067379627,32.0,71.0,1.9857142857142858,38.616160821285995,36.1,strong_heat
V02Q1940263,2025-07-28 08:07:00,2025-07-28,8,Yongdap-dong,37.560874377,127.062747282,31.4,72.0,1.9857142857142858,38.01616082128599,35.3,strong_heat
V02Q1940601,2025-07-28 08:07:00,2025-07-28,8,Sageun-dong,37.560264565,127.048014605,32.0,73.0,1.9857142857142858,38.616160821285995,36.4,strong_heat
V02Q1940744,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,31.0,76.0,1.9857142857142858,37.616160821285995,35.3,strong_heat
V02Q1940632,2025-07-28 08:07:00,2025-07-28,8,Wangsimni-doSeondong,37.564964319,127.03447479,31.6,73.0,1.9857142857142858,38.216160821285996,35.8,strong_heat
V02Q1940733,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,32.4,71.0,1.9857142857142858,39.01616082128599,36.7,strong_heat
V02Q1940753,2025-07-28 08:07:00,2025-07-28,8,Geumho-1(il)-dong,37.549364662,127.026655727,30.8,77.0,1.9857142857142858,37.416160821286,35.1,strong_heat
V02Q1940868,2025-07-28 08:07:00,2025-07-28,8,Yongdap-dong,37.560512835,127.052853492,31.5,73.0,1.9857142857142858,38.116160821285995,35.6,strong_heat
V02Q1940871,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.57114665,127.037105979,32.1,73.0,1.9857142857142858,38.716160821285996,36.5,strong_heat
V02Q1940761,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.564052441,127.044424399,30.9,76.0,1.9857142857142858,37.51616082128599,35.1,strong_heat
V02Q1940496,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga1(il)-dong,37.538775645,127.059760733,31.2,75.0,1.9857142857142858,37.816160821286,35.4,strong_heat
V02Q1940270,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga2(i)-dong,37.547286983,127.046740172,30.9,74.0,1.9857142857142858,37.51616082128599,34.8,strong_heat
V02Q1940842,2025-07-28 08:07:00,2025-07-28,8,Eungbong-dong,37.55214248,127.03558479,31.4,76.0,1.9857142857142858,38.01616082128599,35.9,strong_heat
V02Q1940565,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga1(il)-dong,37.541950115,127.053612431,30.5,76.0,1.9857142857142858,37.116160821285995,34.5,strong_heat
V02Q1940748,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.537369863,127.050872231,30.8,74.0,1.9857142857142858,37.416160821286,34.7,strong_heat
V02Q1940501,2025-07-28 08:07:00,2025-07-28,8,Eungbong-dong,37.552003424,127.036324364,34.3,65.0,1.9857142857142858,40.91616082128599,38.7,very_strong_heat
V02Q1941015,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.5416558,127.0482802,30.4,80.0,1.9857142857142858,37.01616082128599,34.9,strong_heat
V02Q1940786,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.542101542,127.049671321,30.5,77.0,1.9857142857142858,37.116160821285995,34.7,strong_heat
V02Q1940286,2025-07-28 08:07:00,2025-07-28,8,Wangsimni2(i)-dong,37.562166194,127.026682312,33.6,69.0,1.9857142857142858,40.216160821285996,38.3,very_strong_heat
V02Q1940743,2025-07-28 08:07:00,2025-07-28,8,Seongsu2ga1(il)-dong,37.536409649,127.056387019,31.9,73.0,1.9857142857142858,38.51616082128599,36.2,strong_heat
V02Q1940530,2025-07-28 08:07:00,2025-07-28,8,Seongsu1ga1(il)-dong,37.542144186,127.047751758,30.5,77.0,1.9857142857142858,37.116160821285995,34.7,strong_heat
V02Q1940709,2025-07-28 08:07:00,2025-07-28,8,Majang-dong,37.569445214,127.0446016,31.4,75.0,1.9857142857142858,38.01616082128599,35.7,strong_heat
V02Q1940473,2025-07-28 08:07:00,2025-07-28,8,Geumho-1(il)-dong,37.556839663,127.019950184,30.5,78.0,1.9857142857142858,37.116160821285995,34.8,strong_heat
OC3CL200256,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.5716201595004,127.036088628704,30.0,55.0,1.5285714285714285,39.12151519085613,32.8,strong_heat
V02Q1940156,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.566674857,127.045521513,32.7,70.0,1.5285714285714285,41.82151519085613,37.9,strong_heat
V02Q1940594,2025-07-28 09:07:00,2025-07-28,9,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,33.1,69.0,1.5285714285714285,42.22151519085614,38.4,very_strong_heat
V02Q1940590,2025-07-28 09:07:00,2025-07-28,9,Sageun-dong,37.560723571,127.048425106,32.4,71.0,1.5285714285714285,41.521515190856135,37.6,strong_heat
V02Q1940556,2025-07-28 09:07:00,2025-07-28,9,Seongsu2ga1(il)-dong,37.540241557,127.054675329,31.3,77.0,1.5285714285714285,40.421515190856134,36.8,strong_heat
V02Q1940545,2025-07-28 09:07:00,2025-07-28,9,Seongsu1ga2(i)-dong,37.546306095,127.043661494,33.5,68.0,1.5285714285714285,42.62151519085613,38.8,very_strong_heat
V02Q1940502,2025-07-28 09:07:00,2025-07-28,9,Seongsu1ga1(il)-dong,37.54081481,127.049563967,31.9,74.0,1.5285714285714285,41.021515190856135,37.3,strong_heat
V02Q1940503,2025-07-28 09:07:00,2025-07-28,9,Songjeong-dong,37.554020674,127.068888201,33.2,70.0,1.5285714285714285,42.32151519085613,38.7,very_strong_heat
V02Q1940616,2025-07-28 09:07:00,2025-07-28,9,Wangsimni2(i)-dong,37.560443166,127.030835302,33.0,71.0,1.5285714285714285,42.12151519085613,38.5,very_strong_heat
V02Q1940563,2025-07-28 09:07:00,2025-07-28,9,Wangsimni-doSeondong,37.564129832,127.031439736,33.9,66.0,1.5285714285714285,43.021515190856135,39.1,very_strong_heat
V02Q1940603,2025-07-28 09:07:00,2025-07-28,9,Yongdap-dong,37.563368336,127.055964397,34.7,65.0,1.5285714285714285,43.82151519085613,40.2,very_strong_heat
V02Q1940617,2025-07-28 09:07:00,2025-07-28,9,Oksu-dong,37.541972102,127.016370616,34.4,67.0,1.5285714285714285,43.521515190856135,40.1,very_strong_heat
V02Q1940639,2025-07-28 09:07:00,2025-07-28,9,Eungbong-dong,37.54966889,127.03182637,34.7,65.0,1.5285714285714285,43.82151519085613,40.2,very_strong_heat
V02Q1940504,2025-07-28 09:07:00,2025-07-28,9,Haengdang2(i)-dong,37.55905889,127.02896077,35.3,66.0,1.5285714285714285,44.42151519085613,41.4,very_strong_heat
V02Q1940261,2025-07-28 09:07:00,2025-07-28,9,Seongsu1ga2(i)-dong,37.549808841,127.049770229,32.4,71.0,1.5285714285714285,41.521515190856135,37.6,strong_heat
V02Q1940644,2025-07-28 09:07:00,2025-07-28,9,Haengdang1(il)-dong,37.561197184,127.034602965,33.0,70.0,1.5285714285714285,42.12151519085613,38.4,very_strong_heat
V02Q1940642,2025-07-28 09:07:00,2025-07-28,9,Yongdap-dong,37.560215516,127.064339113,32.1,73.0,1.5285714285714285,41.22151519085614,37.5,strong_heat
V02Q1940615,2025-07-28 09:07:00,2025-07-28,9,Geumho-1(il)-dong,37.557838543,127.024148057,33.6,69.0,1.5285714285714285,42.72151519085614,39.2,very_strong_heat
V02Q1940607,2025-07-28 09:07:00,2025-07-28,9,Sageun-dong,37.55887111,127.038552736,33.1,71.0,1.5285714285714285,42.22151519085614,38.7,very_strong_heat
V02Q1940628,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.568356828,127.040528854,32.8,70.0,1.5285714285714285,41.92151519085613,38.1,very_strong_heat
V02Q1940670,2025-07-28 09:07:00,2025-07-28,9,Seongsu1ga1(il)-dong,37.539279182,127.049873167,32.4,73.0,1.5285714285714285,41.521515190856135,37.9,strong_heat
V02Q1940735,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.568406512,127.033660707,34.3,65.0,1.5285714285714285,43.42151519085613,39.6,very_strong_heat
V02Q1940112,2025-07-28 09:07:00,2025-07-28,9,Songjeong-dong,37.556514509,127.071193511,34.2,66.0,1.5285714285714285,43.32151519085613,39.6,very_strong_heat
V02Q1940623,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.563719858,127.039492971,32.6,71.0,1.5285714285714285,41.72151519085614,37.9,strong_heat
V02Q1940828,2025-07-28 09:07:00,2025-07-28,9,Sageun-dong,37.561332045,127.039688831,33.0,70.0,1.5285714285714285,42.12151519085613,38.4,very_strong_heat
V02Q1940441,2025-07-28 09:07:00,2025-07-28,9,Haengdang1(il)-dong,37.558352332,127.037694516,34.1,66.0,1.5285714285714285,43.22151519085614,39.4,very_strong_heat
V02Q1940588,2025-07-28 09:07:00,2025-07-28,9,Sageun-dong,37.55810867,127.050859556,35.3,64.0,1.5285714285714285,44.42151519085613,41.0,very_strong_heat
V02Q1940627,2025-07-28 09:07:00,2025-07-28,9,Songjeong-dong,37.551819341,127.067379627,34.2,66.0,1.5285714285714285,43.32151519085613,39.6,very_strong_heat
V02Q1940871,2025-07-28 09:07:00,2025-07-28,9,Majang-dong,37.57114665,127.037105979,33.5,69.0,1.5285714285714285,42.62151519085613,39.0,very_strong_heat
V02Q1940868,2025-07-28 09:07:00,2025-07-28,9,Yongdap-dong,37.560512835,127.052853492,32.7,70.0,1.5285714285714285,41.82151519085613,37.9,strong_heat
